Date,Open,High,Low,Close,Adj Close,Volume
2007-02-13,314.0,321.225006,308.75,313.225006,238.319672,4130352.0
2007-02-14,313.25,316.75,310.0,315.1875,239.81279,3137876.0
2007-02-15,316.25,325.0,306.274994,323.0625,245.804596,3673556.0
2007-02-19,325.350006,329.674988,323.799988,327.450012,249.142853,4738696.0
2007-02-20,328.475006,330.950012,323.75,324.887512,247.1931,5400148.0
2007-02-21,325.0,327.9375,320.0,320.962494,244.206741,3938188.0
2007-02-22,325.0,328.100006,321.5,323.575012,246.194458,6939112.0
2007-02-23,323.75,324.875,318.25,319.337494,242.970398,3167688.0
2007-02-26,318.0,323.462494,308.125,321.524994,244.634735,4677684.0
2007-02-27,313.5,323.549988,313.5,316.037506,240.459579,4709968.0
2007-02-28,308.25,311.237488,293.0,298.350006,227.001907,9347956.0
2007-03-01,300.0,317.0,297.600006,313.662506,238.652451,7858564.0
2007-03-02,313.700012,315.0,300.25,302.137512,229.883606,5311752.0
2007-03-05,297.5,299.75,287.5,288.887512,219.802307,5120880.0
2007-03-06,302.5,333.75,290.274994,299.3125,227.734161,3623920.0
2007-03-07,300.5,306.174988,289.350006,297.950012,226.697464,4440632.0
2007-03-08,297.5,307.424988,297.5,304.600006,231.757202,2274988.0
2007-03-09,307.075012,308.25,299.5,303.037506,230.568481,3232148.0
2007-03-12,306.174988,313.424988,302.75,308.75,234.914658,3636936.0
2007-03-13,306.375,317.225006,300.024994,316.350006,240.697372,2032088.0
2007-03-14,306.25,310.475006,301.25,303.387512,230.834656,3824948.0
2007-03-15,307.5,312.75,307.0,308.575012,234.781631,3823288.0
2007-03-16,310.350006,314.462494,303.787506,309.412506,235.418823,4224284.0
2007-03-19,304.075012,316.1875,300.450012,315.225006,239.841324,1213696.0
2007-03-20,315.0,319.125,312.0,313.25,238.338669,2775592.0
2007-03-21,315.25,317.350006,310.0,316.75,241.001633,1970036.0
2007-03-22,319.25,326.75,319.25,325.762512,247.858994,4125592.0
2007-03-23,328.0,330.0,320.0,322.049988,245.03418,5265296.0
2007-03-26,321.25,324.674988,313.8125,315.337494,239.926849,6098736.0
2007-03-28,317.475006,317.475006,298.512512,300.25,228.447525,8818048.0
2007-03-29,297.237488,314.200012,297.237488,312.087494,237.454117,10266624.0
2007-03-30,312.087494,313.700012,305.0625,308.462494,234.696091,2807056.0
2007-04-02,302.5,305.0,296.25,297.299988,226.202988,3875896.0
2007-04-03,298.75,304.200012,297.0,300.662506,228.761322,3256852.0
2007-04-04,304.5,306.174988,297.600006,299.600006,227.952835,2402496.0
2007-04-05,299.862488,301.5,296.524994,298.549988,227.154022,2533992.0
2007-04-09,300.125,306.6875,300.125,304.299988,231.528915,2284524.0
2007-04-10,304.299988,306.25,298.837494,299.337494,227.75322,3480240.0
2007-04-11,301.350006,302.362488,296.75,297.637512,226.459778,3826336.0
2007-04-12,297.0,302.25,293.0,300.237488,228.437881,3694956.0
2007-04-13,302.5,317.100006,298.5,315.5,240.050583,9778848.0
2007-04-16,321.0,326.475006,317.5625,320.0625,243.522049,9986220.0
2007-04-17,321.424988,328.75,309.5,312.5625,237.815475,10464964.0
2007-04-18,313.5,316.25,310.25,311.875,237.292572,2853584.0
2007-04-19,307.5,312.0,301.274994,310.725006,236.417389,3164652.0
2007-04-20,313.0,316.987488,312.524994,314.412506,239.223175,2870752.0
2007-04-23,313.75,317.450012,311.25,311.950012,237.349518,2265224.0
2007-04-24,311.0,315.5,304.75,306.212494,232.984009,6922516.0
2007-04-25,306.25,306.725006,302.0,305.337494,232.318314,21752404.0
2007-04-26,306.75,312.399994,305.0,310.100006,235.941925,5941756.0
2007-04-27,308.75,309.125,304.3125,308.625,234.819702,4805284.0
2007-04-30,310.262512,317.475006,301.25,316.5,240.811417,3888052.0
2007-05-03,318.700012,323.700012,318.137512,322.549988,245.414658,6643028.0
2007-05-04,324.75,332.475006,317.25,318.262512,242.152496,7101200.0
2007-05-07,320.5,321.225006,316.287506,318.225006,242.123871,5553328.0
2007-05-08,317.5,320.0,314.3125,316.637512,240.916092,8191004.0
2007-05-09,325.0,325.0,306.25,309.875,235.770691,4699828.0
2007-05-10,311.25,322.475006,306.5,307.424988,233.906586,3044200.0
2007-05-11,312.5,314.75,302.5,313.137512,238.253052,3867656.0
2007-05-14,319.625,319.625,311.524994,312.5625,237.815475,1260376.0
2007-05-15,315.0,315.0,306.25,309.512512,235.494919,4203120.0
2007-05-16,316.25,316.25,302.637512,306.049988,232.860458,6523616.0
2007-05-17,308.274994,313.424988,307.5,312.5,237.768021,2931260.0
2007-05-18,314.987488,319.0,312.5,313.212494,238.310089,2921004.0
2007-05-21,317.5,317.5,307.5,309.262512,235.304764,2856844.0
2007-05-22,309.375,311.0,305.262512,307.662506,234.087387,6160224.0
2007-05-23,310.375,310.375,306.274994,308.350006,234.610535,1271812.0
2007-05-24,312.5,312.5,305.25,306.1875,232.965103,4552804.0
2007-05-25,305.237488,308.75,302.0,307.487488,233.954269,5244168.0
2007-05-28,312.5,312.5,305.887512,306.375,233.107727,2585172.0
2007-05-29,306.225006,308.75,305.0,307.787506,234.18251,2967280.0
2007-05-30,312.5,312.5,302.549988,303.912506,231.2341,2600056.0
2007-05-31,307.25,307.25,300.0,302.087494,229.845627,5176492.0
2007-06-01,307.274994,307.274994,302.787506,304.674988,231.814209,1728988.0
2007-06-04,307.0,312.5,300.5,302.024994,229.797928,1853384.0
2007-06-05,304.450012,304.450012,300.0,302.012512,229.788589,1751600.0
2007-06-06,303.75,304.25,294.549988,300.087494,228.323898,3832020.0
2007-06-07,300.0,303.600006,291.325012,301.75,229.588852,2008940.0
2007-06-08,301.625,307.625,297.5,305.024994,232.080505,6019076.0
2007-06-11,309.137512,309.850006,304.512512,305.337494,232.318314,2648136.0
2007-06-12,302.5,307.5,300.0,304.337494,231.557449,1402072.0
2007-06-13,304.75,305.0,298.325012,300.8125,228.875412,1768488.0
2007-06-14,302.5,305.0,300.325012,301.137512,229.122711,4176068.0
2007-06-15,305.0,305.0,295.0,296.100006,226.040573,4983152.0
2007-06-18,298.25,298.75,290.0,290.649994,221.880005,2874456.0
2007-06-19,291.274994,291.375,285.825012,290.0,221.38385,3495436.0
2007-06-20,290.25,293.25,285.25,286.75,218.902802,4024968.0
2007-06-21,286.25,287.700012,282.5,286.399994,218.635544,3043728.0
2007-06-22,286.25,288.75,283.625,284.987488,217.557312,2677304.0
2007-06-25,284.987488,287.5,279.6875,281.4375,214.847275,2803776.0
2007-06-26,282.75,285.0,279.462494,280.4375,214.083862,2832744.0
2007-06-27,282.475006,284.674988,281.0,283.287506,216.259552,2956696.0
2007-06-28,285.987488,285.987488,281.25,284.212494,216.965714,4342792.0
2007-06-29,285.25,289.0,285.012512,287.337494,219.351318,3004456.0
2007-07-02,288.25,288.25,282.75,283.612488,216.507614,1477152.0
2007-07-03,287.5,287.5,281.0,281.899994,215.200317,1829368.0
2007-07-04,282.0,285.0,279.0,279.412506,213.301407,2415464.0
2007-07-05,282.049988,282.049988,275.200012,277.912506,212.156326,3179204.0
2007-07-06,278.75,291.225006,275.024994,289.662506,221.12616,7605684.0
2007-07-09,292.100006,295.600006,291.25,294.1875,224.580505,5359768.0
2007-07-10,296.25,300.0,292.0,295.787506,225.801971,7492968.0
2007-07-11,295.5,296.25,275.0,287.225006,219.265411,6062124.0
2007-07-12,288.75,292.25,283.5,290.637512,221.870468,5763944.0
2007-07-13,309.024994,315.375,282.5625,284.0,216.803452,5784648.0
2007-07-16,283.75,284.5,278.5,282.075012,215.333954,3990240.0
2007-07-17,293.950012,293.950012,287.5,288.9375,220.572754,6164688.0
2007-07-18,289.25,292.5,286.837494,291.662506,222.653046,4371180.0
2007-07-19,291.75,296.25,291.375,295.549988,225.620682,4075512.0
2007-07-20,297.25,297.487488,291.850006,293.975006,224.418381,3744932.0
2007-07-23,292.450012,298.75,290.524994,297.737488,227.290558,4716456.0
2007-07-24,297.475006,298.0,291.75,292.975006,223.654953,3127176.0
2007-07-25,292.0,292.75,286.25,287.049988,219.131821,2670172.0
2007-07-26,288.75,302.5,286.274994,297.274994,226.9375,6002804.0
2007-07-27,290.0,293.75,281.5,288.25,220.604446,3203236.0
2007-07-30,287.5,292.5,282.5625,284.112488,217.437958,1835848.0
2007-07-31,287.75,290.5,282.5,289.075012,221.235992,3218540.0
2007-08-01,286.25,286.25,277.75,278.787506,213.362625,4382172.0
2007-08-02,280.0,281.125,272.5,273.787506,209.535919,1912008.0
2007-08-03,278.5,278.5,270.875,274.225006,209.870804,1993184.0
2007-08-06,272.5,279.5,268.5,274.862488,210.358688,2737548.0
2007-08-07,278.274994,279.450012,273.524994,277.325012,212.243301,2985212.0
2007-08-08,287.5,292.25,279.5,288.149994,220.527969,4055164.0
2007-08-09,290.0,297.212494,283.799988,286.424988,219.207809,5074436.0
2007-08-10,278.75,288.375,270.100006,286.125,218.978104,6290560.0
2007-08-13,287.5,287.5,281.287506,283.625,217.06485,1205524.0
2007-08-14,283.75,285.0,280.0,282.5625,216.251663,1222796.0
2007-08-16,275.0,279.899994,271.25,272.0,208.168015,6663120.0
2007-08-17,272.0,273.25,259.799988,264.037506,202.074066,6901104.0
2007-08-20,270.875,274.850006,262.774994,263.887512,201.959305,4386844.0
2007-08-21,269.125,269.125,251.125,253.8125,194.248672,4363364.0
2007-08-22,255.0,258.174988,249.0,256.475006,196.286392,3826620.0
2007-08-23,258.0,262.0,251.0,251.975006,192.842361,3113748.0
2007-08-24,253.75,256.625,249.875,254.600006,194.851334,1926972.0
2007-08-27,256.237488,259.700012,255.012497,256.625,196.401123,2666856.0
2007-08-28,259.0,259.75,252.75,257.1875,196.831619,2263504.0
2007-08-29,255.0,259.950012,250.25,257.899994,197.376877,3196688.0
2007-08-30,260.5,264.75,256.25,261.5,200.132111,7003172.0
2007-08-31,263.0,267.424988,261.75,266.087494,203.643021,2377496.0
2007-09-03,267.5,268.75,263.350006,265.3125,203.049805,2496264.0
2007-09-04,266.25,271.924988,265.25,266.524994,203.97789,2182756.0
2007-09-05,266.75,270.737488,266.274994,268.087494,205.173615,3516964.0
2007-09-06,266.25,270.25,265.25,269.5,206.254669,1871860.0
2007-09-07,269.25,271.125,267.5,269.0625,205.919876,1691576.0
2007-09-10,269.0625,269.0625,261.0,261.8125,200.371216,2201060.0
2007-09-11,273.612488,273.612488,255.0,255.837494,195.798492,3386556.0
2007-09-12,257.5,259.4375,253.375,253.899994,194.315628,2344104.0
2007-09-13,256.225006,258.75,252.600006,257.700012,197.223877,2153072.0
2007-09-14,262.5,262.5,254.524994,255.612503,195.626205,1900228.0
2007-09-17,256.25,257.950012,248.925003,249.412506,190.881241,5086176.0
2007-09-18,249.25,251.925003,248.25,250.612503,191.799667,4942808.0
2007-09-19,256.25,258.424988,254.300003,255.762497,195.741058,4642668.0
2007-09-20,255.0,255.524994,249.300003,250.512497,191.723053,2355156.0
2007-09-21,247.75,256.25,244.5,254.449997,194.736511,7928660.0
2007-09-24,255.0,257.5,250.050003,251.8125,192.718033,3595068.0
2007-09-25,252.5,253.5,249.050003,250.425003,191.656128,5400496.0
2007-09-26,252.5,262.200012,251.25,260.1875,199.127563,8340892.0
2007-09-27,262.5,266.875,261.75,265.625,203.289032,8602140.0
2007-09-28,256.25,270.0,256.25,265.037506,202.839386,6249532.0
2007-10-01,265.25,265.25,255.75,260.412506,199.299805,2176580.0
2007-10-03,262.5,273.75,262.475006,269.799988,206.484283,5122872.0
2007-10-04,271.25,271.25,263.5,269.825012,206.503403,4359804.0
2007-10-05,269.825012,269.825012,264.325012,268.200012,205.259781,1744048.0
2007-10-08,270.262512,274.700012,265.549988,269.587494,206.32164,2662144.0
2007-10-09,270.0,276.200012,268.825012,273.737488,209.497711,3707640.0
2007-10-10,276.174988,282.5625,274.600006,281.375,215.342865,3983236.0
2007-10-11,283.75,283.850006,265.0,268.0,205.106674,5598340.0
2007-10-12,263.0,268.75,257.575012,265.875,203.480362,4912920.0
2007-10-15,267.5,272.912506,264.9375,268.537506,205.518051,6871600.0
2007-10-16,275.0,278.75,265.25,267.100006,204.417847,7060528.0
2007-10-17,265.0,278.75,250.0,273.674988,209.44989,6924440.0
2007-10-18,283.75,287.475006,269.325012,280.962494,215.027222,13645436.0
2007-10-19,286.962494,287.5,270.600006,277.212494,212.157303,8094132.0
2007-10-22,279.25,279.25,266.274994,267.987488,205.653488,3836808.0
2007-10-23,267.0,275.0,264.75,265.899994,204.051544,5862364.0
2007-10-24,275.0,275.0,260.825012,262.0,201.058716,4100988.0
2007-10-25,264.75,265.0,259.537506,262.399994,201.365646,4925272.0
2007-10-26,262.5,271.0,260.549988,267.825012,205.528839,2960060.0
2007-10-29,272.25,272.5,265.350006,267.0,204.895691,3536052.0
2007-10-30,268.0,268.75,260.075012,262.125,201.154587,3145804.0
2007-10-31,261.75,265.924988,254.25,259.5,199.140289,47216528.0
2007-11-01,263.75,263.75,254.875,255.762497,196.272079,5518404.0
2007-11-02,252.5,257.5,250.75,255.300003,195.917099,3494680.0
2007-11-05,255.25,257.700012,251.3125,252.824997,194.017792,1876468.0
2007-11-06,253.75,254.949997,250.0,251.074997,192.674942,2198988.0
2007-11-07,251.274994,252.287506,246.524994,249.262497,191.283951,3504016.0
2007-11-08,247.524994,249.949997,245.0,247.412506,189.864304,2686964.0
2007-11-12,246.3125,246.3125,240.0,240.962494,184.914566,5280988.0
2007-11-13,240.962494,243.175003,231.662506,236.837494,181.748978,4697988.0
2007-11-14,240.0,261.274994,240.0,246.675003,189.298309,3588368.0
2007-11-15,247.75,249.475006,242.5,245.050003,188.051331,2295396.0
2007-11-16,245.0,249.5,241.787506,245.725006,188.56929,3666816.0
2007-11-19,240.024994,251.75,240.024994,248.375,190.602844,2943548.0
2007-11-20,247.25,247.25,239.524994,240.324997,184.425308,4111392.0
2007-11-21,240.324997,245.0,234.0,236.199997,181.259781,3337028.0
2007-11-22,242.425003,242.425003,233.75,237.550003,182.295792,2402356.0
2007-11-23,238.125,241.5,237.4375,240.237503,184.358185,2273540.0
2007-11-26,245.0,248.5,242.5,246.274994,188.991364,2234300.0
2007-11-27,247.625,249.725006,242.524994,248.987503,191.072891,1503964.0
2007-11-28,250.0,250.949997,242.5,244.125,187.341476,2927688.0
2007-11-29,250.0,250.125,238.75,241.512497,185.336639,5029688.0
2007-11-30,241.512497,254.5,241.512497,253.050003,194.190506,5334612.0
2007-12-03,254.0,266.5,252.600006,262.475006,201.423203,6516348.0
2007-12-04,262.475006,262.5,256.262512,257.424988,197.547852,1783824.0
2007-12-05,257.5,261.25,255.125,258.299988,198.21933,2069240.0
2007-12-06,260.0,262.924988,257.799988,258.887512,198.670181,4163452.0
2007-12-07,260.0,268.012512,256.5625,265.649994,203.859741,4805808.0
2007-12-10,267.524994,268.5,257.5,258.899994,198.679779,3864020.0
2007-12-11,262.25,262.25,256.3125,260.325012,199.773315,2907456.0
2007-12-12,257.049988,265.0,256.524994,263.350006,202.094696,3718608.0
2007-12-13,262.424988,265.524994,256.924988,257.399994,197.528641,4645736.0
2007-12-14,253.824997,263.75,253.824997,260.100006,199.600693,2720436.0
2007-12-17,268.100006,268.100006,251.25,253.100006,194.228851,3203328.0
2007-12-18,252.5,260.0,250.824997,251.225006,192.789978,3845860.0
2007-12-19,253.0,257.200012,252.0,256.125,196.550217,2671020.0
2007-12-20,257.375,263.487488,255.75,261.337494,200.550278,3036020.0
2007-12-24,270.0,280.0,262.5,277.424988,212.895828,4655664.0
2007-12-26,278.75,279.924988,271.537506,275.075012,211.092468,2905996.0
2007-12-27,276.274994,280.0,271.637512,277.6875,213.09729,4008568.0
2007-12-28,275.0,275.0,265.0,270.537506,207.610397,2196596.0
2007-12-31,270.75,274.012512,263.0,269.350006,206.699051,2156168.0
2008-01-01,269.25,269.25,263.0,263.637512,202.315323,928388.0
2008-01-02,265.0,265.25,257.875,262.5,201.442429,2864924.0
2008-01-03,257.524994,261.25,251.337494,252.762497,193.969833,5168280.0
2008-01-04,252.762497,255.725006,250.574997,251.300003,192.84758,2318868.0
2008-01-07,250.0,252.199997,243.125,243.899994,187.168793,3647344.0
2008-01-08,245.0,248.0,242.324997,246.962494,189.518967,3207732.0
2008-01-09,248.699997,251.5,247.475006,249.074997,191.14006,2450128.0
2008-01-10,249.5,252.375,240.5,245.412506,188.329453,3342376.0
2008-01-11,228.837494,251.0,228.837494,247.4375,189.883469,2149188.0
2008-01-14,249.949997,249.949997,238.899994,240.287506,184.39653,4158864.0
2008-01-15,241.25,242.0,233.5,235.0,180.338882,2935588.0
2008-01-16,235.0,241.675003,231.25,236.237503,181.288544,3131956.0
2008-01-17,241.449997,241.5,229.75,230.675003,177.019897,6302096.0
2008-01-18,232.375,235.0,224.274994,225.800003,173.278824,4333816.0
2008-01-21,226.0,226.175003,201.3125,207.762497,159.436844,4840032.0
2008-01-22,203.675003,247.5,181.25,200.0625,153.527893,6376872.0
2008-01-23,214.75,222.5,201.25,217.987503,167.913055,5359120.0
2008-01-24,217.5,222.0,206.4375,210.8125,162.38623,2013336.0
2008-01-25,213.25,224.425003,212.524994,221.149994,170.34903,2243116.0
2008-01-28,217.5,217.5,206.25,213.574997,164.51413,2485660.0
2008-01-29,214.0,221.149994,213.75,216.925003,167.094543,3258712.0
2008-01-30,220.5,223.0,215.0,217.462494,167.508636,3032856.0
2008-01-31,217.5,222.5,208.837494,218.4375,168.259628,5966956.0
2008-02-01,221.25,235.274994,218.324997,232.375,178.995514,4169520.0
2008-02-04,236.25,247.25,234.75,243.912506,187.882721,3730520.0
2008-02-05,240.0,243.75,233.912506,238.762497,183.91568,1722872.0
2008-02-06,232.5,232.5,223.625,226.524994,174.48938,4007952.0
2008-02-07,226.524994,226.524994,217.762497,219.762497,169.280258,2574652.0
2008-02-08,221.0,231.25,220.0,224.600006,173.006546,2576820.0
2008-02-11,224.600006,233.0,215.024994,226.524994,174.48938,3200988.0
2008-02-12,226.25,231.25,215.0,216.162506,166.507217,5161328.0
2008-02-13,218.75,224.25,212.824997,217.237503,167.335312,2185376.0
2008-02-14,221.25,225.0,215.25,218.449997,168.269257,2246480.0
2008-02-15,215.0,221.762497,215.0,218.175003,168.057495,2213044.0
2008-02-18,218.175003,218.75,212.5,213.300003,164.302277,1723160.0
2008-02-19,214.0,221.0,213.75,218.862503,168.587067,1947288.0
2008-02-20,219.975006,223.662506,218.3125,221.524994,170.637878,3060624.0
2008-02-21,224.5,232.75,220.5,228.662506,176.135818,3562052.0
2008-02-22,230.0,230.225006,221.25,225.137497,173.420547,2401516.0
2008-02-25,232.0,232.25,222.5625,225.1875,173.459061,3255460.0
2008-02-26,231.0,231.0,223.75,224.600006,173.006546,4999584.0
2008-02-27,227.0,228.712494,218.512497,219.387497,168.991379,2364056.0
2008-02-28,221.25,222.5,218.0,220.225006,169.636536,5579004.0
2008-02-29,220.0,222.925003,215.875,219.350006,168.962509,3416480.0
2008-03-03,216.5,217.175003,210.0,212.149994,163.416397,3141328.0
2008-03-04,214.5,217.5,211.774994,214.699997,165.380722,3010532.0
2008-03-05,211.25,220.699997,211.25,218.824997,168.55809,2209348.0
2008-03-07,215.649994,216.524994,210.5625,211.537506,162.944641,1996828.0
2008-03-10,211.537506,213.5,207.5,208.412506,160.537506,2494168.0
2008-03-11,210.0,210.0,205.0,205.875,158.582825,4043520.0
2008-03-12,209.75,212.5,202.5625,205.887497,158.592529,1884412.0
2008-03-13,203.75,203.75,190.25,194.925003,150.148239,3408600.0
2008-03-14,195.0,203.225006,187.5,200.962494,154.798889,2216056.0
2008-03-17,193.75,199.425003,192.1875,197.962494,152.487991,1958904.0
2008-03-18,197.5,207.199997,192.5,204.425003,157.466003,3596080.0
2008-03-19,207.0,210.0,201.387497,202.862503,156.262436,4361924.0
2008-03-24,202.862503,209.375,202.862503,205.925003,158.621475,3301984.0
2008-03-25,210.0,224.962494,208.75,219.125,168.789185,2928896.0
2008-03-26,235.0,235.0,212.887497,219.587494,169.145462,2171768.0
2008-03-27,218.0,219.0,210.274994,213.125,164.167496,6151152.0
2008-03-28,213.25,218.675003,213.0,217.762497,167.739731,3633696.0
2008-03-31,217.762497,217.762497,199.25,202.612503,156.069824,4051860.0
2008-04-01,205.0,213.225006,202.5,208.087494,160.28717,2086728.0
2008-04-02,212.5,217.25,212.3125,212.8125,163.926758,1428844.0
2008-04-03,212.5,223.0,212.5,221.350006,170.503128,3287172.0
2008-04-04,221.5,222.475006,215.012497,218.225006,168.095963,2020844.0
2008-04-07,223.75,230.024994,219.550003,226.024994,174.104172,3659528.0
2008-04-08,226.25,226.75,218.75,221.837494,170.878601,4055352.0
2008-04-09,220.0,223.0,217.25,219.0625,168.741043,1482600.0
2008-04-10,220.0,229.912506,219.25,224.887497,173.227982,2925932.0
2008-04-11,225.762497,231.25,223.3125,227.0,174.85527,2189264.0
2008-04-15,230.5,246.25,220.100006,243.537506,187.593872,5703772.0
2008-04-16,246.25,250.5,240.5,242.975006,187.160583,6438768.0
2008-04-17,249.925003,252.5,244.887497,250.225006,192.745209,3999556.0
2008-04-21,252.25,258.75,246.649994,248.350006,191.300873,3399296.0
2008-04-22,246.237503,246.237503,220.5,221.800003,170.849701,13785196.0
2008-04-23,221.75,226.425003,220.012497,222.287506,171.225281,6326156.0
2008-04-24,226.0,226.225006,216.0,222.6875,171.533417,15290096.0
2008-04-25,228.0,228.0,221.25,222.324997,171.254135,6828568.0
2008-04-28,202.25,224.0,180.0,220.425003,169.790634,6598136.0
2008-04-29,220.512497,232.5,217.537506,227.637497,175.346268,16209848.0
2008-04-30,229.024994,233.9375,226.625,230.25,177.358688,9487980.0
2008-05-02,231.25,240.5,231.0,235.9375,181.739655,5298780.0
2008-05-05,236.25,237.375,230.287506,231.862503,178.600769,3613764.0
2008-05-06,227.5,237.5,218.149994,234.262497,180.449432,3982796.0
2008-05-07,237.5,244.975006,237.5,241.6875,186.168793,12585540.0
2008-05-08,241.225006,241.25,229.5,236.75,182.365555,10845832.0
2008-05-09,239.75,239.75,227.5,229.25,176.588394,4492296.0
2008-05-12,229.25,233.712494,227.574997,231.725006,178.494843,3898508.0
2008-05-13,232.5,235.350006,222.25,226.262497,174.287109,4462876.0
2008-05-14,226.25,244.737503,222.787506,242.787506,187.016129,9373188.0
2008-05-15,243.25,250.5,240.024994,246.1875,189.635086,7177896.0
2008-05-16,248.5,248.5,242.125,245.262497,188.922638,3838648.0
2008-05-20,243.75,247.5,236.8125,239.024994,184.11792,4946904.0
2008-05-21,232.0,242.0,228.75,241.274994,185.851028,3140184.0
2008-05-22,239.125,246.375,237.75,240.287506,185.090378,5445200.0
2008-05-23,243.725006,244.925003,231.524994,233.100006,179.554031,5401384.0
2008-05-26,230.0,240.725006,229.0,238.862503,183.992752,5457272.0
2008-05-27,245.0,248.5,236.5,242.225006,186.582794,5682072.0
2008-05-28,242.524994,253.8125,242.524994,252.362503,194.391647,5469588.0
2008-05-29,252.25,257.087494,246.0,248.662506,191.541595,8258940.0
2008-05-30,247.75,262.25,244.5,259.787506,200.111038,15485284.0
2008-06-02,253.75,264.350006,241.25,245.962494,189.461777,7054764.0
2008-06-03,240.0,247.5,234.537506,243.787506,187.786438,4900256.0
2008-06-04,247.449997,247.449997,236.587494,239.1875,184.243103,3787856.0
2008-06-05,241.024994,249.199997,241.0,245.462494,189.076614,5905256.0
2008-06-06,247.5,249.662506,239.449997,241.550003,186.062927,4137784.0
2008-06-09,225.5625,241.225006,222.5,228.524994,176.029892,6140140.0
2008-06-10,227.5,229.75,216.75,219.75,169.270599,6155372.0
2008-06-11,222.5,227.5,220.0,222.587494,171.456284,4113368.0
2008-06-12,223.5,225.600006,214.25,222.0625,171.051941,2464004.0
2008-06-13,220.0,230.475006,220.0,227.399994,175.163315,6732432.0
2008-06-16,229.75,232.0,225.8125,227.699997,175.394424,6541784.0
2008-06-17,226.25,231.75,226.25,230.324997,177.416412,3504824.0
2008-06-18,230.199997,230.25,222.75,225.225006,174.434647,6431336.0
2008-06-19,220.0625,224.5,220.0,222.0,171.936951,3289068.0
2008-06-20,224.975006,224.975006,210.387497,215.962494,167.26091,8157760.0
2008-06-23,215.962494,219.862503,210.75,214.612503,166.215302,3572312.0
2008-06-24,212.5,216.925003,205.850006,211.100006,163.494934,9287176.0
2008-06-25,210.0,221.25,207.824997,219.199997,169.768326,5914196.0
2008-06-26,221.0,224.5,215.100006,220.337494,170.649292,7028316.0
2008-06-27,220.337494,220.337494,212.787506,216.375,167.580414,6260948.0
2008-06-30,217.75,219.5,212.5,214.550003,166.167007,3258044.0
2008-07-01,216.25,218.0,208.762497,211.925003,164.133911,5059616.0
2008-07-02,212.5,222.0,210.0,219.125,169.71022,8141112.0
2008-07-03,220.25,220.25,205.137497,214.162506,165.866867,4172528.0
2008-07-04,217.475006,217.512497,208.875,211.125,163.514343,3939584.0
2008-07-07,211.25,216.0,208.0,213.0625,165.014908,1794132.0
2008-07-08,207.537506,211.25,204.5,207.550003,160.74559,3947624.0
2008-07-09,212.5,222.487503,212.5,219.1875,169.758667,3578548.0
2008-07-10,217.5,222.25,213.087494,217.100006,168.141937,3504368.0
2008-07-11,229.25,235.75,196.350006,199.649994,154.627045,5523784.0
2008-07-14,200.0,200.0,190.25,191.962494,148.673157,4559896.0
2008-07-15,191.962494,196.612503,184.287506,187.662506,145.34285,4509844.0
2008-07-16,188.662506,193.412506,178.975006,182.024994,140.976624,5739900.0
2008-07-17,183.75,196.725006,182.512497,195.8125,151.654907,10350716.0
2008-07-18,195.0,200.5,187.25,198.462494,153.707306,8339496.0
2008-07-21,199.75,203.75,195.75,203.199997,157.376511,3582068.0
2008-07-22,204.0,210.987503,201.512497,207.962494,161.065033,4241164.0
2008-07-23,207.5,217.5,204.725006,215.137497,166.622009,5971420.0
2008-07-24,218.625,218.625,198.087494,200.637497,155.391861,11742336.0
2008-07-25,199.800003,212.375,195.5,199.800003,154.743225,8842536.0
2008-07-28,200.0,204.237503,196.25,201.5625,156.108261,1969372.0
2008-07-29,201.675003,203.449997,198.0,202.237503,156.631027,2472192.0
2008-07-30,211.5,211.5,200.0,209.737503,162.439728,4420076.0
2008-07-31,210.0,210.5,205.375,208.4375,162.012207,5195580.0
2008-08-01,206.25,214.237503,202.8125,210.162506,163.353043,4011724.0
2008-08-04,203.75,210.0,202.75,203.837494,158.436707,5238928.0
2008-08-05,203.850006,208.75,201.3125,207.425003,161.22525,4768200.0
2008-08-06,209.975006,217.487503,209.100006,215.137497,167.219971,5009932.0
2008-08-07,214.75,217.475006,211.25,213.337494,165.820877,3072320.0
2008-08-08,211.237503,214.25,208.350006,211.274994,164.217697,2086672.0
2008-08-11,213.0,214.449997,206.125,208.487503,162.051041,3405100.0
2008-08-12,208.75,210.925003,203.75,204.8125,159.194595,3323504.0
2008-08-13,200.0,209.425003,200.0,207.074997,160.953232,3697968.0
2008-08-14,207.25,211.162506,202.75,208.300003,161.905319,3741508.0
2008-08-18,210.0,213.100006,208.75,210.387497,163.527908,1956648.0
2008-08-19,211.125,212.75,208.774994,210.3125,163.469604,1953300.0
2008-08-20,210.675003,212.25,208.75,210.399994,163.537598,1127256.0
2008-08-21,209.0,210.5,203.800003,204.462494,158.922562,1976516.0
2008-08-22,204.75,206.1875,200.875,204.75,159.146057,2645284.0
2008-08-25,206.0,208.75,204.0,204.550003,158.990585,942244.0
2008-08-26,202.487503,209.237503,202.487503,208.512497,162.070526,2205004.0
2008-08-27,205.024994,209.0,203.274994,204.612503,159.039185,2131788.0
2008-08-28,205.0,206.0625,195.662506,198.087494,153.967468,6580688.0
2008-08-29,200.0,204.987503,200.0,203.050003,157.824661,1998500.0
2008-09-01,203.75,205.0,201.75,203.737503,158.359055,1527432.0
2008-09-02,203.737503,213.25,203.737503,212.199997,164.936768,2647848.0
